-10.0	-0.02948	
-9.9	-0.02794	
-9.9	-0.02723	
-9.8	-0.02697	
-9.8	-0.02676	
-9.7	-0.02602	
-9.7	-0.02623	
-9.6	-0.02628	
-9.6	-0.02631	
-9.5	-0.02513	
-9.4	-0.02469	
-9.4	-0.02461	
-9.3	-0.02463	
-9.3	-0.02433	
-9.2	-0.02427	
-9.2	-0.02399	
-9.1	-0.02393	
-9.1	-0.02429	
-9.0	-0.02425	
-8.9	-0.02420	
-8.9	-0.02465	
-8.8	-0.02433	
-8.8	-0.02467	
-8.7	-0.02475	
-8.7	-0.02476	
-8.6	-0.02476	
-8.5	-0.02469	
-8.5	-0.02391	
-8.4	-0.02370	
-8.4	-0.02401	
-8.3	-0.02390	
-8.3	-0.02379	
-8.2	-0.02417	
-8.2	-0.02434	
-8.1	-0.02439	
-8.0	-0.02444	
-8.0	-0.02392	
-7.9	-0.02424	
-7.9	-0.02422	
-7.8	-0.02405	
-7.8	-0.02402	
-7.7	-0.02449	
-7.7	-0.02466	
-7.6	-0.02471	
-7.5	-0.02494	
-7.5	-0.02458	
-7.4	-0.02517	
-7.4	-0.02522	
-7.3	-0.02550	
-7.3	-0.02574	
-7.2	-0.02534	
-7.2	-0.02549	
-7.1	-0.02569	
-7.0	-0.02570	
-7.0	-0.02531	
-6.9	-0.02532	
-6.9	-0.02592	
-6.8	-0.02584	
-6.8	-0.02528	
-6.7	-0.02567	
-6.7	-0.02566	
-6.6	-0.02565	
-6.5	-0.02553	
-6.5	-0.02526	
-6.4	-0.02515	
-6.4	-0.02562	
-6.3	-0.02558	
-6.3	-0.02549	
-6.2	-0.02509	
-6.2	-0.02502	
-6.1	-0.02503	
-6.0	-0.02534	
-6.0	-0.02420	
-5.9	-0.02385	
-5.9	-0.02375	
-5.8	-0.02373	
-5.8	-0.02397	
-5.7	-0.02391	
-5.6	-0.02503	
-5.6	-0.02511	
-5.5	-0.02511	
-5.5	-0.02467	
-5.4	-0.02516	
-5.4	-0.02446	
-5.3	-0.02355	
-5.3	-0.02361	
-5.2	-0.02355	
-5.1	-0.02369	
-5.1	-0.02392	
-5.0	-0.02410	
-5.0	-0.02381	
-4.9	-0.02386	
-4.9	-0.02429	
-4.8	-0.02421	
-4.8	-0.02413	
-4.7	-0.02342	
-4.6	-0.02338	
-4.6	-0.02320	
-4.5	-0.02294	
-4.5	-0.02285	
-4.4	-0.02222	
-4.4	-0.02229	
-4.3	-0.02224	
-4.3	-0.02203	
-4.2	-0.02139	
-4.1	-0.02117	
-4.1	-0.02104	
-4.0	-0.02078	
-4.0	-0.02049	
-3.9	-0.02021	
-3.9	-0.01962	
-3.8	-0.01913	
-3.8	-0.01888	
-3.7	-0.01839	
-3.6	-0.01762	
-3.6	-0.01766	
-3.5	-0.01676	
-3.5	-0.01618	
-3.4	-0.01559	
-3.4	-0.01476	
-3.3	-0.01393	
-3.3	-0.01298	
-3.2	-0.01200	
-3.1	-0.01107	
-3.1	-0.01015	
-3.0	-0.00918	
-3.0	-0.00807	
-2.9	-0.00713	
-2.9	-0.00587	
-2.8	-0.00438	
-2.7	-0.00236	
-2.7	-0.00073	
-2.6	0.00108	
-2.6	0.00282	
-2.5	0.00466	
-2.5	0.00655	
-2.4	0.00864	
-2.4	0.01014	
-2.3	0.01237	
-2.2	0.01507	
-2.2	0.01763	
-2.1	0.02044	
-2.1	0.02314	
-2.0	0.02560	
-2.0	0.02849	
-1.9	0.03181	
-1.9	0.03557	
-1.8	0.03928	
-1.7	0.04270	
-1.7	0.04380	
-1.6	0.04727	
-1.6	0.05214	
-1.5	0.05466	
-1.5	0.05725	
-1.4	0.06006	
-1.4	0.06256	
-1.3	0.06523	
-1.2	0.06806	
-1.2	0.07164	
-1.1	0.07454	
-1.1	0.09750	
-1.0	0.10345	
-1.0	0.11133	
-0.9	0.12151	
-0.9	0.12835	
-0.8	0.13513	
-0.7	0.14199	
-0.7	0.14934	
-0.6	0.15069	
-0.6	0.15735	
-0.5	0.16426	
-0.5	0.17574	
