-10.0	-0.01932	
-9.9	-0.01930	
-9.9	-0.01859	
-9.8	-0.01802	
-9.8	-0.01750	
-9.7	-0.01670	
-9.7	-0.01618	
-9.6	-0.01649	
-9.6	-0.01629	
-9.5	-0.01613	
-9.4	-0.01604	
-9.4	-0.01554	
-9.3	-0.01691	
-9.3	-0.01702	
-9.2	-0.01730	
-9.2	-0.01672	
-9.1	-0.01573	
-9.1	-0.01521	
-9.0	-0.01730	
-8.9	-0.01909	
-8.9	-0.01895	
-8.8	-0.01844	
-8.8	-0.01862	
-8.7	-0.01831	
-8.7	-0.01810	
-8.6	-0.01808	
-8.5	-0.01839	
-8.5	-0.01852	
-8.4	-0.01830	
-8.4	-0.01844	
-8.3	-0.01836	
-8.3	-0.01807	
-8.2	-0.01791	
-8.2	-0.01794	
-8.1	-0.01838	
-8.0	-0.01840	
-8.0	-0.01859	
-7.9	-0.01822	
-7.9	-0.01807	
-7.8	-0.01767	
-7.8	-0.01779	
-7.7	-0.01831	
-7.7	-0.01828	
-7.6	-0.01807	
-7.5	-0.01804	
-7.5	-0.01791	
-7.4	-0.01754	
-7.4	-0.01775	
-7.3	-0.01770	
-7.3	-0.01803	
-7.2	-0.01820	
-7.2	-0.01830	
-7.1	-0.01800	
-7.0	-0.01777	
-7.0	-0.01758	
-6.9	-0.01787	
-6.9	-0.01796	
-6.8	-0.01794	
-6.8	-0.01779	
-6.7	-0.01750	
-6.7	-0.01780	
-6.6	-0.01772	
-6.5	-0.01828	
-6.5	-0.01749	
-6.4	-0.01773	
-6.4	-0.01775	
-6.3	-0.01780	
-6.3	-0.01779	
-6.2	-0.01776	
-6.2	-0.01734	
-6.1	-0.01767	
-6.0	-0.01793	
-6.0	-0.01759	
-5.9	-0.01811	
-5.9	-0.01739	
-5.8	-0.01738	
-5.8	-0.01729	
-5.7	-0.01786	
-5.6	-0.01783	
-5.6	-0.01761	
-5.5	-0.01746	
-5.5	-0.01801	
-5.4	-0.01728	
