-10.0	-0.05011	
-9.9	-0.03823	
-9.9	-0.03629	
-9.8	-0.03523	
-9.8	-0.03470	
-9.7	-0.03412	
-9.7	-0.03379	
-9.6	-0.03335	
-9.6	-0.03371	
-9.5	-0.03565	
-9.4	-0.03554	
-9.4	-0.03573	
-9.3	-0.03438	
-9.3	-0.03430	
-9.2	-0.03396	
-9.2	-0.03345	
-9.1	-0.03285	
-9.1	-0.03446	
-9.0	-0.03450	
-8.9	-0.03710	
-8.9	-0.03833	
-8.8	-0.03767	
-8.8	-0.03820	
-8.7	-0.03708	
-8.7	-0.03836	
-8.6	-0.03397	
-8.5	-0.03623	
-8.5	-0.03616	
-8.4	-0.03631	
-8.4	-0.03629	
-8.3	-0.03782	
-8.3	-0.03771	
-8.2	-0.03732	
-8.2	-0.03711	
-8.1	-0.03722	
-8.0	-0.03697	
-8.0	-0.03632	
-7.9	-0.03617	
-7.9	-0.03735	
-7.8	-0.03566	
-7.8	-0.03697	
-7.7	-0.03701	
-7.7	-0.03697	
-7.6	-0.03655	
-7.5	-0.03662	
-7.5	-0.03579	
-7.4	-0.03541	
-7.4	-0.03423	
-7.3	-0.03389	
-7.3	-0.03455	
-7.2	-0.03551	
-7.2	-0.03640	
-7.1	-0.03533	
-7.0	-0.03641	
-7.0	-0.03664	
-6.9	-0.03644	
-6.9	-0.03616	
-6.8	-0.03534	
-6.8	-0.03580	
-6.7	-0.03642	
-6.7	-0.03605	
-6.6	-0.03715	
-6.5	-0.03543	
-6.5	-0.03418	
-6.4	-0.03217	
-6.4	-0.03203	
-6.3	-0.03099	
-6.3	-0.03069	
-6.2	-0.02931	
-6.2	-0.03022	
-6.1	-0.03012	
-6.0	-0.02971	
-6.0	-0.02911	
-5.9	-0.02909	
-5.9	-0.02977	
-5.8	-0.02913	
-5.8	-0.02990	
-5.7	-0.03117	
-5.6	-0.03053	
-5.6	-0.03271	
-5.5	-0.03249	
-5.5	-0.03261	
-5.4	-0.03311	
-5.4	-0.03320	
-5.3	-0.03007	
-5.3	-0.02850	
-5.2	-0.02851	
-5.1	-0.02920	
-5.1	-0.02844	
-5.0	-0.02888	
-5.0	-0.02821	
-4.9	-0.03109	
-4.9	-0.03057	
-4.8	-0.03268	
-4.8	-0.03186	
-4.7	-0.03000	
-4.6	-0.03023	
-4.6	-0.02979	
-4.5	-0.03028	
-4.5	-0.03066	
-4.4	-0.03008	
-4.4	-0.03093	
-4.3	-0.03118	
-4.3	-0.03039	
-4.2	-0.02973	
-4.1	-0.02959	
-4.1	-0.03015	
-4.0	-0.03321	
-4.0	-0.03299	
-3.9	-0.03269	
-3.9	-0.03085	
-3.8	-0.03170	
-3.8	-0.03225	
-3.7	-0.03221	
-3.6	-0.03153	
-3.6	-0.03098	
-3.5	-0.03011	
-3.5	-0.02922	
-3.4	-0.02819	
-3.4	-0.02774	
-3.3	-0.02621	
-3.3	-0.02529	
-3.2	-0.02392	
-3.1	-0.02218	
-3.1	-0.01759	
-3.0	-0.01624	
-3.0	-0.01453	
-2.9	-0.01327	
-2.9	-0.01174	
-2.8	-0.01098	
-2.7	-0.00995	
-2.7	-0.00846	
-2.6	-0.00585	
-2.6	-0.00342	
-2.5	0.00039	
-2.5	0.00306	
-2.4	0.00588	
-2.4	0.00904	
-2.3	0.01287	
-2.2	0.01628	
-2.2	0.02028	
-2.1	0.02434	
-2.1	0.02842	
-2.0	0.03245	
-2.0	0.03721	
-1.9	0.04182	
-1.9	0.04602	
-1.8	0.05221	
-1.7	0.05912	
-1.7	0.06364	
-1.6	0.06726	
-1.6	0.07460	
-1.5	0.08029	
-1.5	0.08569	
-1.4	0.09945	
-1.4	0.10234	
-1.3	0.10985	
-1.2	0.11761	
-1.2	0.12791	
-1.1	0.13846	
-1.1	0.15501	
-1.0	0.16464	
-1.0	0.18164	
-0.9	0.19427	
-0.9	0.21054	
-0.8	0.22783	
-0.7	0.23859	
-0.7	0.25350	
-0.6	0.26645	
-0.6	0.28607	
-0.5	0.29565	
-0.5	0.31798	
-0.4	0.33303	
-0.4	0.34969	
-0.3	0.36568	
-0.2	0.38216	
-0.2	0.38053	
-0.1	0.39860	
-0.1	0.41568	
-0.0	0.43576	
0.0	0.45152	
0.1	0.47921	
0.2	0.49959	
0.2	0.50909	
0.3	0.53919	
0.3	0.55100	
0.4	0.58240	
0.4	0.59164	
0.5	0.62493	
0.5	0.66526	
0.6	0.68783	
0.7	0.69619	
0.7	0.73273	
0.8	0.75304	
0.8	0.75587	
0.9	0.80376	
0.9	0.82618	
1.0	0.79380	
1.0	0.81502	
1.1	0.84260	
1.2	0.86254	
1.2	0.88231	
1.3	0.90186	
1.3	0.89571	
1.4	0.95612	
1.4	1.03926	
1.5	1.08090	
1.5	1.11355	
1.6	1.14150	
1.7	1.11130	
1.7	1.18292	
1.8	1.19940	
1.8	1.18582	
1.9	1.20520	
1.9	1.23470	
2.0	1.19749	
2.0	1.26758	
2.1	1.28873	
2.2	1.31654	
2.2	1.34612	
2.3	1.45235	
2.3	1.48743	
2.4	1.49176	
2.4	1.52888	
2.5	1.59587	
2.5	1.62168	
2.6	1.63918	
2.7	1.65592	
2.7	1.66284	
2.8	1.66127	
2.8	1.68064	
2.9	1.74628	
2.9	1.76701	
3.0	1.78649	
3.1	1.78939	
3.1	1.75192	
3.2	1.79516	
3.2	1.82824	
3.3	1.86000	
3.3	1.88533	
3.4	1.94569	
3.4	1.97531	
3.5	2.12961	
3.6	2.18491	
3.6	2.19139	
3.7	2.30709	
3.7	2.40792	
3.8	2.42985	
3.8	2.45730	
3.9	2.50842	
3.9	2.47826	
4.0	2.53715	
