-10.0	-0.16627	
-9.9	-0.15333	
-9.9	-0.15530	
-9.8	-0.15647	
-9.8	-0.15713	
-9.7	-0.16040	
-9.7	-0.15871	
-9.6	-0.15619	
-9.6	-0.15518	
-9.5	-0.15676	
-9.4	-0.15805	
-9.4	-0.15710	
-9.3	-0.15629	
-9.3	-0.15464	
-9.2	-0.15244	
-9.2	-0.15447	
-9.1	-0.15362	
-9.1	-0.15309	
-9.0	-0.15169	
-8.9	-0.15018	
-8.9	-0.14959	
-8.8	-0.15181	
-8.8	-0.15140	
-8.7	-0.15118	
-8.7	-0.14860	
-8.6	-0.14788	
-8.5	-0.15043	
-8.5	-0.15050	
-8.4	-0.15022	
-8.4	-0.15097	
-8.3	-0.14754	
-8.3	-0.15170	
-8.2	-0.15759	
-8.2	-0.15696	
-8.1	-0.15548	
-8.0	-0.15457	
-8.0	-0.15622	
-7.9	-0.15662	
-7.9	-0.15545	
-7.8	-0.15672	
-7.8	-0.15414	
-7.7	-0.15687	
-7.7	-0.15651	
-7.6	-0.15415	
-7.5	-0.15358	
-7.5	-0.14786	
-7.4	-0.14753	
-7.4	-0.15031	
-7.3	-0.14928	
-7.3	-0.15297	
-7.2	-0.15363	
-7.2	-0.15337	
-7.1	-0.15755	
-7.0	-0.15580	
-7.0	-0.15639	
-6.9	-0.15628	
-6.9	-0.15587	
-6.8	-0.15580	
-6.8	-0.15557	
-6.7	-0.15493	
-6.7	-0.15240	
-6.6	-0.15158	
-6.5	-0.15413	
-6.5	-0.15556	
-6.4	-0.15500	
-6.4	-0.14896	
-6.3	-0.13953	
-6.3	-0.13903	
-6.2	-0.14097	
-6.2	-0.14063	
-6.1	-0.14062	
-6.0	-0.14006	
-6.0	-0.14294	
-5.9	-0.14709	
-5.9	-0.15463	
-5.8	-0.15427	
-5.8	-0.15497	
-5.7	-0.15220	
-5.6	-0.15286	
-5.6	-0.15441	
-5.5	-0.15266	
-5.5	-0.15255	
-5.4	-0.15190	
-5.4	-0.15142	
-5.3	-0.15393	
-5.3	-0.15224	
-5.2	-0.15403	
-5.1	-0.15123	
-5.1	-0.15009	
-5.0	-0.15263	
-5.0	-0.15391	
-4.9	-0.15149	
-4.9	-0.14518	
-4.8	-0.14406	
-4.8	-0.14621	
-4.7	-0.14696	
-4.6	-0.15074	
-4.6	-0.15045	
-4.5	-0.15461	
-4.5	-0.15336	
-4.4	-0.15034	
-4.4	-0.15227	
-4.3	-0.15102	
-4.3	-0.15167	
-4.2	-0.15169	
-4.1	-0.15059	
-4.1	-0.15095	
-4.0	-0.15026	
-4.0	-0.14818	
-3.9	-0.13550	
-3.9	-0.13453	
-3.8	-0.13404	
-3.8	-0.13357	
-3.7	-0.13301	
-3.6	-0.13152	
-3.6	-0.13104	
-3.5	-0.13113	
-3.5	-0.13487	
-3.4	-0.13348	
-3.4	-0.13024	
-3.3	-0.13148	
-3.3	-0.13356	
-3.2	-0.13355	
-3.1	-0.12958	
-3.1	-0.12807	
-3.0	-0.12745	
-3.0	-0.12673	
-2.9	-0.12690	
-2.9	-0.13055	
-2.8	-0.12939	
-2.7	-0.12932	
-2.7	-0.12786	
-2.6	-0.12644	
-2.6	-0.13176	
-2.5	-0.13160	
-2.5	-0.12481	
-2.4	-0.12214	
-2.4	-0.11898	
-2.3	-0.11684	
-2.2	-0.11384	
-2.2	-0.11469	
-2.1	-0.10956	
-2.1	-0.10588	
-2.0	-0.10203	
-2.0	-0.09304	
-1.9	-0.08889	
-1.9	-0.08459	
-1.8	-0.07887	
-1.7	-0.07177	
-1.7	-0.06400	
-1.6	-0.05386	
-1.6	-0.04603	
-1.5	-0.03269	
-1.5	-0.02114	
-1.4	-0.00743	
-1.4	0.00333	
-1.3	0.01399	
-1.2	0.02537	
-1.2	0.03443	
-1.1	0.04594	
-1.1	0.05596	
-1.0	0.10301	
-1.0	0.12643	
-0.9	0.14476	
-0.9	0.16830	
-0.8	0.19413	
-0.7	0.21860	
-0.7	0.23972	
-0.6	0.27381	
-0.6	0.29911	
-0.5	0.31351	
-0.5	0.34722	
-0.4	0.38760	
-0.4	0.43054	
-0.3	0.46593	
-0.2	0.50970	
-0.2	0.54774	
-0.1	0.59129	
-0.1	0.63813	
-0.0	0.67003	
0.0	0.70733	
0.1	0.78822	
0.2	0.85541	
0.2	0.91045	
0.3	0.96311	
0.3	1.03455	
0.4	1.09358	
0.4	1.15087	
0.5	1.17865	
0.5	1.23948	
0.6	1.34114	
0.7	1.40274	
0.7	1.46924	
0.8	1.53383	
0.8	1.60195	
0.9	1.66223	
0.9	1.68894	
1.0	1.76799	
1.0	1.86036	
1.1	1.97712	
1.2	2.05082	
1.2	2.12198	
1.3	2.19310	
1.3	2.14784	
1.4	2.18037	
1.4	2.24894	
1.5	2.39970	
1.5	2.42811	
1.6	2.49781	
1.7	2.55933	
1.7	2.62298	
1.8	2.89993	
1.8	2.98872	
1.9	3.01726	
1.9	3.10124	
2.0	3.17496	
2.0	3.36602	
2.1	3.44672	
2.2	3.53248	
2.2	3.61047	
2.3	3.69789	
2.3	3.60712	
2.4	3.68596	
2.4	3.84226	
2.5	3.90740	
2.5	4.11991	
2.6	4.23310	
2.7	4.21900	
2.7	4.29680	
2.8	4.41128	
2.8	4.55843	
2.9	4.64421	
2.9	4.73116	
3.0	4.81497	
3.1	4.62408	
3.1	4.57770	
3.2	4.57398	
3.2	4.73402	
3.3	5.01888	
3.3	5.38032	
3.4	5.30224	
3.4	5.34490	
3.5	5.58278	
3.6	5.66443	
3.6	5.73935	
3.7	5.49422	
3.7	5.56294	
3.8	5.64484	
3.8	5.87081	
3.9	5.89554	
3.9	5.93974	
4.0	5.97051	
