-10.0	-0.33017	
-9.9	-0.31252	
-9.9	-0.30631	
-9.8	-0.30318	
-9.8	-0.29938	
-9.7	-0.29508	
-9.7	-0.29105	
-9.6	-0.29023	
-9.6	-0.28373	
-9.5	-0.27523	
-9.4	-0.26842	
-9.4	-0.27332	
-9.3	-0.29456	
-9.3	-0.29247	
-9.2	-0.29177	
-9.2	-0.28647	
-9.1	-0.29026	
-9.1	-0.29859	
-9.0	-0.29798	
-8.9	-0.29881	
-8.9	-0.30529	
-8.8	-0.30163	
-8.8	-0.30184	
-8.7	-0.28967	
-8.7	-0.28679	
-8.6	-0.28601	
-8.5	-0.28801	
-8.5	-0.29719	
-8.4	-0.30653	
-8.4	-0.30387	
-8.3	-0.30072	
-8.3	-0.30103	
-8.2	-0.30096	
-8.2	-0.29620	
-8.1	-0.29620	
-8.0	-0.29765	
-8.0	-0.28786	
-7.9	-0.28698	
-7.9	-0.28612	
-7.8	-0.27889	
-7.8	-0.27372	
-7.7	-0.27140	
-7.7	-0.26861	
-7.6	-0.26810	
-7.5	-0.26820	
-7.5	-0.26499	
-7.4	-0.26445	
-7.4	-0.27560	
-7.3	-0.27622	
-7.3	-0.27834	
-7.2	-0.27648	
-7.2	-0.28189	
-7.1	-0.27922	
-7.0	-0.27633	
-7.0	-0.27048	
-6.9	-0.26770	
-6.9	-0.29182	
-6.8	-0.28863	
-6.8	-0.28828	
-6.7	-0.28905	
-6.7	-0.28626	
-6.6	-0.28505	
-6.5	-0.26833	
-6.5	-0.26745	
-6.4	-0.27042	
-6.4	-0.26928	
-6.3	-0.29338	
-6.3	-0.29315	
-6.2	-0.29153	
-6.2	-0.29064	
-6.1	-0.28850	
-6.0	-0.28750	
-6.0	-0.29463	
-5.9	-0.28432	
-5.9	-0.28862	
-5.8	-0.28940	
-5.8	-0.28190	
-5.7	-0.27716	
-5.6	-0.28225	
-5.6	-0.28699	
-5.5	-0.27940	
-5.5	-0.29172	
-5.4	-0.27740	
-5.4	-0.28211	
-5.3	-0.27975	
-5.3	-0.27817	
-5.2	-0.28782	
-5.1	-0.29620	
-5.1	-0.29579	
-5.0	-0.29418	
-5.0	-0.29222	
-4.9	-0.29425	
-4.9	-0.29051	
-4.8	-0.28814	
-4.8	-0.28738	
-4.7	-0.29098	
-4.6	-0.28778	
-4.6	-0.27719	
-4.5	-0.27298	
-4.5	-0.28003	
-4.4	-0.27380	
-4.4	-0.27353	
-4.3	-0.28748	
-4.3	-0.28462	
-4.2	-0.27899	
-4.1	-0.27673	
-4.1	-0.27472	
-4.0	-0.27334	
-4.0	-0.27557	
