-10.0	-0.01620	
-9.9	-0.01604	
-9.9	-0.01548	
-9.8	-0.01500	
-9.8	-0.01446	
-9.7	-0.01421	
-9.7	-0.01403	
-9.6	-0.01391	
-9.6	-0.01421	
-9.5	-0.01371	
-9.4	-0.01371	
-9.4	-0.01398	
-9.3	-0.01399	
-9.3	-0.01401	
-9.2	-0.01401	
-9.2	-0.01398	
-9.1	-0.01392	
-9.1	-0.01382	
-9.0	-0.01389	
-8.9	-0.01358	
-8.9	-0.01378	
-8.8	-0.01344	
-8.8	-0.01312	
-8.7	-0.01308	
-8.7	-0.01298	
-8.6	-0.01283	
-8.5	-0.01274	
-8.5	-0.01296	
-8.4	-0.01342	
-8.4	-0.01341	
-8.3	-0.01338	
-8.3	-0.01327	
-8.2	-0.01412	
-8.2	-0.01417	
-8.1	-0.01386	
-8.0	-0.01383	
-8.0	-0.01371	
-7.9	-0.01415	
-7.9	-0.01400	
-7.8	-0.01381	
-7.8	-0.01370	
-7.7	-0.01367	
-7.7	-0.01352	
-7.6	-0.01336	
-7.5	-0.01343	
-7.5	-0.01352	
-7.4	-0.01363	
-7.4	-0.01345	
-7.3	-0.01346	
-7.3	-0.01359	
-7.2	-0.01362	
-7.2	-0.01357	
-7.1	-0.01353	
-7.0	-0.01336	
-7.0	-0.01333	
-6.9	-0.01373	
-6.9	-0.01368	
-6.8	-0.01351	
-6.8	-0.01341	
-6.7	-0.01333	
-6.7	-0.01331	
-6.6	-0.01316	
-6.5	-0.01365	
-6.5	-0.01388	
-6.4	-0.01384	
-6.4	-0.01385	
-6.3	-0.01373	
-6.3	-0.01384	
-6.2	-0.01356	
-6.2	-0.01347	
-6.1	-0.01354	
-6.0	-0.01373	
-6.0	-0.01367	
-5.9	-0.01361	
-5.9	-0.01368	
-5.8	-0.01346	
-5.8	-0.01335	
-5.7	-0.01349	
-5.6	-0.01345	
-5.6	-0.01313	
-5.5	-0.01265	
-5.5	-0.01277	
-5.4	-0.01271	
-5.4	-0.01277	
-5.3	-0.01251	
-5.3	-0.01337	
-5.2	-0.01350	
-5.1	-0.01349	
-5.1	-0.01335	
-5.0	-0.01327	
-5.0	-0.01326	
-4.9	-0.01356	
-4.9	-0.01337	
-4.8	-0.01331	
-4.8	-0.01321	
-4.7	-0.01323	
-4.6	-0.01321	
-4.6	-0.01352	
-4.5	-0.01344	
-4.5	-0.01346	
